1,1.1.6,स्वः,Heaven,स्वर्ग,ಸ್ವರ್ಗ,স্বর্গ,ସ୍ଵର୍ଗ,ਜੰਨਤ,স্বর্গ,स्वर्ग
2918,,सेवनम्,----,‍सिलाई,----,সেলাই করা,ସିଲେଇ କରିବା,ਸਿਲਾਈ ,সেলাই করা,‍सिलाई
2919,,स्फुट्नम्,----,दो टुकड़े हो जाना,----,বিদারণ,ଅଲଗା ହେବା,ਦੋ ਹਿੱਸੇ ਹੋ ਜਾਣਾ ,বিদারণ,दू टुकड़ा भऽ गेनाइ
2920,,आक्रोशनम्,----,गाली देना,----,শাপ দেওয়া,ଗାଳି ଦେବା,ਗਰਿਯਾਣਾ,শাপ দেওয়া,गारि पढ़नाइ
2921,,सम्वेदः,----,अनुभव,----,অনুভব করা,ଅନୁଭବ,ਤਜਰਬਾ,অনুভব করা,अनुभव
2922,,समूर्च्छनम्,----,चौतरफा फैलाव,----,সর্বতভাবে ব্যাপন,ସବୁଆଡ଼େ ବ୍ୟାପ୍ତି,ਚੌਤਰੱਫਾ ਫੈਲਾਵ,সর্বতভাবে ব্যাপন,चौतरफा फैलाव
2923,,याञ्चा,----,भीख माँगना,----,ভিক্ষা করা,ଭିକ ମାଗିବା,ਭੀਖ ਮੰਗਣਾ ,ভিক্ষা করা,भीख माँगनाइ
2924,,वर्धनम्,----,‍काटना,----,ছেদন,କାଟିବା,ਕੱਟਣਾ ,ছেদন,‍काटनाइ
2925,,आनन्दनम्,----,स्वागत करके कुशल प्रश्न पूछना,----,আনন্দ,କୁଶଳପ୍ରଶ୍ନପୂର୍ବକ ସତ୍କାର,ਸਵਾਗਤ ਕਰਕੇ ਕੁਸ਼ਲ ਪ੍ਰਸ਼ਨ ਪੂਛਣਾ ,আনন্দ,स्वागतक उपरान्त कुशलता पूछनाइ
2926,,आप्रच्छन्नम्,----,स्वागत करके कुशल प्रश्न पूछना,----,আনন্দ,କୁଶଳପ୍ରଶ୍ନପୂର୍ବକ ସତ୍କାର,ਸਵਾਗਤ ਕਰਕੇ ਕੁਸ਼ਲ ਪ੍ਰਸ਼ਨ ਪੂਛਣਾ ,আনন্দ,स्वागतक उपरान्त कुशलता पूछनाइ
2927,,सम्प्रदायः,----,‍‍गुरुपरम्परा से प्राप्त उपदेश,----,গুরুপরম্পরাগত সদুপদেশ,ସମ୍ପ୍ରଦାୟ,ਗੁਰੁਪਰਂਪਰਾ ਤੋਂ ਪ੍ਰਾਪਤ  ਉਪਦੇਸ਼ ,গুরুপরম্পরাগত সদুপদেশ,‍गुरुपरम्परा सँ प्राप्त उपदेश
2928,,क्षयः,----,घटना,----,ক্ষয়,କ୍ଷୟ,ਦਾਸਤਾਨ ,ক্ষয়,घटना
2929,,क्षिया,----,घटती,----,ক্ষয়,କ୍ଷୟ,ਘੱਟਤੀ,ক্ষয়,घटती
2930,,ग्रहः,----,ग्रहण करना,----,গ্রহণ,ଗ୍ରହଣ,ਸਵੀਕਾਰ ਕਰਨਾ ,গ্রহণ,ग्रहण केनाइ
2931,,वशः,----,इच्छा,----,কান্তি,ଇଚ୍ଛା,ਇੱਛਾ ,কান্তি,इच्छा
2932,,रक्ष्णः,----,रक्षा,----,রক্ষণ,ରକ୍ଷା,ਰੱਖਿਯਾ,রক্ষণ,रक्षा
2933,,रणः,----,शब्द,----,অলঙ্কারের ধ্বনি,ଶବ୍ଦ କରିବା,ਸ਼ਬਦ,অলঙ্কারের ধ্বনি,शब्द
2934,,व्यधः,----,बींधना,----,ছিদ্র করা,ବିନ୍ଧିବା,ਬੀਂਧਣਾ ,ছিদ্র করা,बींधनाइ
2935,,पाकः,----,पकाना,----,পাক,ରାନ୍ଧିବା,ਪਕਾਣਾ ,পাক,पकानाइ
2936,,हवः,----,पुकारना,----,আহ্বান,ଡାକିବା,ਪੁਕਾਰਨਾ ,আহ্বান,पुकारनाइ
2937,,वरः,----,वेष्टन अथवा चुनाव,----,বেষ্টন,ବରଦାନ, ਵੇਸ਼ਟਨ ਜਾਂ ਚੁਨਾਵ ,বেষ্টন,वेष्टन अथवा चुनाव
2938,,ओषः,----,दाह,----,দাহ,ଦାହ,ਦਾਹ ,দাহ,दाह
2939,,नयः,----,नीति,----,নীতি,ନୀତି,ਚਾਲ,নীতি,नीति
2940,,ज्यानिः,----,पुरानापन,----,জীর্ণতা,ପୁରୁଣା ହେବା,ਪੁਰਾਨਾਪਣ ,জীর্ণতা,पुरानापन
2941,,भ्रमः,----,भूल,----,ভ্রমণ,ଭ୍ରମଣ,ਭੂਲ,ভ্রমণ,भूल
2942,,वृद्धिः,----,वृद्धि,----,বৃদ্ধি,ବୃଦ୍ଧି,ਬਢੌਤਰੀ,বৃদ্ধি,वृद्धि
2943,,प्रथा,----,प्रसिद्धि,----,খ্যাতি,ପ୍ରସିଦ୍ଧି,ਨਾਮੀ ਗਰਾਮੀ,খ্যাতি,प्रसिद्धि
2944,,स्पृष्टिः,----,स्पर्श,----,সংস্পর্শ,ସ୍ପର୍ଶ କରିବା,ਛੂਨਾ ,সংস্পর্শ,स्पर्श
2945,,स्रवः,----,झरना,----,জলাদি তরল দ্রব্যক্ষরণ,ପ୍ରସ୍ରବଣ,ਝਰਨਾ,জলাদি তরল দ্রব্যক্ষরণ,झरना
2946,,समृद्धिः,----,समृद्धि,----,সমৃদ্ধি,ସମୃଦ୍ଧି,ਸਮ੍ਰੱਧਿ,সমৃদ্ধি,समृद्धि
2947,,स्फुरणम्,----,‍फरकना,----,কিঞ্চিচ্চলন,ସ୍ଫୁରଣ,ਫਰਕਣਾ,কিঞ্চিচ্চলন,‍फरकनाइ
2948,,प्रमितिः,----,सच्चा ज्ञान,----,নিশ্চয়জ্ঞান,ଯଥାର୍ଥ ଜ୍ଞାନ,ਸੱਚਾ ਗਿਯਾਨ ,নিশ্চয়জ্ঞান,सच्चा ज्ञान
2949,,प्रमा,----,सच्चा ज्ञान,----,নিশ্চয়জ্ঞান,ଯଥାର୍ଥ ଜ୍ଞାନ,ਸੱਚਾ ਗਿਯਾਨ ,নিশ্চয়জ্ঞান,सच्चा ज्ञान
2950,,प्रसूतिः,----,‍गर्भत्याग,----,প্রসব বা গর্ভবিমোচন,ପ୍ରସବ,ਗਰਭਤਿਯਾਗ,প্রসব বা গর্ভবিমোচন,‍गर्भत्याग
2951,,प्राघारः,----,‍घी आदि का बहना,----,ঘৃতাদির ক্ষরণ,କ୍ଷରଣ,ਘੀ ਆਦਿ ਦਾ ਬਹਣਾ,ঘৃতাদির ক্ষরণ,‍घी आदिक बहनाइ
2952,,क्लमः,----,‍ग्लानि,----,গ্লানি,ଗ୍ଲାନି,ਪਛਤਾਵਾ,গ্লানি,‍ग्लानि
2953,,उत्कर्षः,----,बड़ाई,----,আধিক্য,ଉତ୍କର୍ଷ,ਤਰੱਕੀ,আধিক্য,बड़ाई
2954,,सन्धिः,----,जोड़ना,----,পরস্পর মিলন,ସନ୍ଧି,ਜੋੜਣਾ,পরস্পর মিলন,जोड़नाइ
2955,,विषयः,----,सहारा,----,আশ্রয়,ଅଭିପ୍ରାୟ/ଆଶ୍ରୟ,ਆਸਰਾ,আশ্রয়,सहारा
2956,,क्षेपणम्,----,प्रेरणा,----,প্রেরণ,ଫିଙ୍ଗିବା,ਪ੍ਰੇਰਣਾ,প্রেরণ,प्रेरणा
2957,,गीर्णिः,----,निगलना,----,গলাধঃকরণ,ଗିଳିବା,ਸਟਕਣਾ ,গলাধঃকরণ,निगलनाइ
2958,,उद्यमः,----,बोझा आदि उठाना,----,উদ্যম,ଉଦ୍ୟମ,ਬੋਝ ਆਦਿ ਚੱਕਣਾ,উদ্যম,बोझा आदि उठानाइ
2959,,उन्नयः,----,ऊपर उठाना,----,ঊর্দ্ধে তোলা,ଉନ୍ନତି,ਊੱਪਰ ਚੱਕਣਾ,ঊর্দ্ধে তোলা,ऊपर उठानाइ
2960,,श्रयणम्,----,सेवा,----,অবলম্বন করা,ସେବା,ਸੇਵਾ,অবলম্বন করা,सेवा
2961,,जयः,----,जय,----,জয়,ବିଜୟ,ਜਯ,জয়,जय
2962,,निगादः,----,कहना,----,শব্দ,ସ୍ପଷ୍ଟ କଥନ,ਦੱਸਣਾ ,শব্দ,कहनाइ
2963,,मदः,----,‍खुशी,----,দর্প,ଖୁସି ହେବା,ਖੁਸ਼ੀ,দর্প,‍खुशी
2964,,उद्वेगः,----,उद्विग्न,----,উদ্বেগ,ଉଦ୍ବେଗ,ਖਿੰਨ,উদ্বেগ,उद्विग्न
2965,,विमर्दनम्,----,‍कुमकुम आदि मलना,----,কুঙ্কুমাদি মর্দন,ଦେହରେ ଚନ୍ଦନାଦିଲେପନ,ਕੁਮਕੁਮ ਆਦਿ ਮਲਣਾ,কুঙ্কুমাদি মর্দন,‍कुमकुम आदि मलनाइ
2966,,अनुग्रहः,----,अंगीकार,----,অনুগ্রহ,ଅନୁଗ୍ରହ,ਸਵੀਕਾਰ ,অনুগ্রহ,अंगीकार
2967,,निग्रहः,----,अनुग्रह के विरुद्ध,----,নিগ্রহ,ନିରୋଧ,ਅਨੁਗ੍ਰਹ ਦੇ ਭੇਦ ,নিগ্রহ,अनुग्रहक विरुद्ध
2968,,अभियोगः,----,लड़ाई,----,অভিযোগ বা আক্রমণ,ଅଭିଯୋଗ,ਝਗੜਾ,অভিযোগ বা আক্রমণ,लड़ाई
2969,,मुष्टिबन्धः,----,मुट्ठी से कसकर पकड़ना,----,মুষ্টিবন্ধন,ମୁଠାରେ ଧରିବା,ਮੁੱਠੀ ਤੋਂ ਭੀਚ ਕੇ ਫੜਣਾ,মুষ্টিবন্ধন,मुट्ठी सँ कसकर पकड़नाइ
2970,,डिम्बः,----,मनुष्यों को लूटना,----,----,ପ୍ରଳୟ,ਮਨੁੱਖਾਂ ਨੂਂ ਲੂਟਣਾ ,----,मनुष्य के  लूटनाइ
2971,,बन्धनम्,----,बन्धन,----,বন্ধন,ବନ୍ଧନ,ਬੰਧਨ,বন্ধন,बन्धन
2972,,स्पर्शः,----,उपताप नामक रोगविशेष,----,স্পর্শ,ସନ୍ତାପ,ਉਪਤਾਪ ,স্পর্শ,उपताप नामक रोगविशेष
2973,,निकारः,----,अपकार,----,----,ଅପକାର,ਅਪਕਾਰ ,----,अपकार
2974,,आकारः,----,अभिप्राय के अनुरुप इशारा,----,আকার,ଇଙ୍ଗିତ କରିବା,ਮਤਲਬ ਦੇ ਹਿਸਾਬ ਨਾਲ ਇਸ਼ਾਰਾ ,আকার,अभिप्रायक अनुरुप इशारा
2975,,परिणामः,----,प्रकृति का परिवर्तन,----,পরিণাম বা ফল,ମୂଳପ୍ରକୃତିର ପରିବର୍ତ୍ତନ,ਕੁਦਰਤ ਦਾ ਬਦਲਾਵ,পরিণাম বা ফল,प्रकृतिक परिवर्तन
2976,,विकृतिः,----,विरुद्ध क्रिया,----,বিকৃতি,ମୂଳପ୍ରକୃତିର ପରିବର୍ତ୍ତନ,ਉਲੱਟ ਕ੍ਰਿਯਾ ,বিকৃতি,विरुद्ध क्रिया
2977,,अपहारः,----,अपहरण,----,অপচয়,ଅପହରଣ,ਅਪਹਰਣ,অপচয়,अपहरण
2978,,समाहारः,----,इकट्ठा,----,সমুচ্চয়,ସମଷ୍ଟି,ਇਕੱਠਾ ,সমুচ্চয়,इकट्ठा
2979,,प्रत्याहारः,----,इन्द्रियों को समेटना,----,প্রত্যহার,ଇନ୍ଦ୍ରିୟମାନଙ୍କୁ ବଶୀଭୂତ କରିବା,ਇੰਦ੍ਰਿਯਾੱ ਨੂਂ ਸਮੇਟਣਾ ,প্রত্যহার,इन्द्रियों के  समेटनाइ
2980,,विहारः,----,पैर से चलना,----,পায়ে হেঁটে বেড়ানো,କ୍ରୀଡ଼ା ପାଇଁ ଭ୍ରମଣ କରିବା,ਪੈਰਾਂ ਤੋਂ ਤੁਰਣਾ,পায়ে হেঁটে বেড়ানো,पैर सँ चलनाइ
2981,,अभिहारः,----,चोरी करना,----,ডাকাতি করা,ଚୋରି କରିବା,ਚੋਰੀ ਕਰਣਾ,ডাকাতি করা,चोरी केनाइ
2982,,निर्हारः,----,काँटा आदि निकालना,----,শল্যাদি উত্পাটন করা,କଣ୍ଟା ଆଦିକୁ ବାହାର କରିବା,ਕਾੱਟਾ ਆਦਿ ਕੱਢਣਾ,শল্যাদি উত্পাটন করা,काँटा आदि निकालनाइ
2983,,अनुहारः,----,नकल करना,----,দেশভাষাদির সাদৃশ্য,ଅନୁକରଣ,ਨਕਲ ਕਰਣਾ,দেশভাষাদির সাদৃশ্য,नकल केनाइ
2984,,व्ययः,----,धन खर्च हो जाना,----,অর্থের অপগম,ଧନାଦି ଖର୍ଚ୍ଚ ହେବା, ਰੁਪਿਯਾ ਖਰਚ ਹੋਣਾ ,অর্থের অপগম,धन खर्च भऽ गेनाइ
2985,,प्रवाहः,----,जल आदि का निरन्तर बहाव,----,স্রোত,ଜଳାଦିର ପ୍ରବାହ,ਜਲ ਆਦਿ ਦਾ ਲਗਾਤਾਰ ਬਹਾਵ ,স্রোত,जल आदिक निरन्तर बहाव
2986,,प्रवहः,----,जल आदि का बाहर निकलना,----,বাইরে যাওয়া,ଜଳାଦିର ବହିର୍ଗମନ,ਜਲ ਆਦਿ ਦਾ ਬਾਹਰ ਨਿਕਲਣਾ ,বাইরে যাওয়া,जल आदिक बाहर निकलनाइ
2987,,यमः,----,संयम्,----,ইন্দ্রিয়সংযম,ସଂଯମ,ਸਮਾਈ ,ইন্দ্রিয়সংযম,संयम्
2988,,अभिचारः,----,जारण-मारण आदि हिंसामय कर्म,----,মারণোচ্চাটনাদি হিংসাকর্ম,ମାରଣାଦି ହିଂସାକର୍ମ,ਜਾਰਣ-ਮਾਰਣ ਆਦਿ ਹਿਂਸਾਮਯ ਕਾਰਜ ,মারণোচ্চাটনাদি হিংসাকর্ম,जारण-मारण आदि हिंसामय कर्म
2989,,जागर्या,----,जागरण,----,জাগরণ,ଜାଗରଣ,ਜਾਗਰਣ ,জাগরণ,जागरण
2990,,विघ्नः,----,विघ्न,----,বিঘ্ন,ବିଘ୍ନ, ਮੁਸੀਬਤ ,বিঘ্ন,विघ्न
2991,,उपघ्नः,----,समीप का निवास,----,নিকটস্থ আশ্রয়,ନିକଟରେ ରହିବା,ਨੇਏ ਦਾ ਘਰ ,নিকটস্থ আশ্রয়,समीपक निवास
2992,,उपभोगः,----,उपभोग,----,উপভোগ,ଭୋଗ କରିବା,ਉਪਭੋਗ ,উপভোগ,उपभोग
2993,,परिसर्पः,----,परिवार वालों को एक में समेटे रखना,----,পরিখা অর্থাত জলাদি দ্বারা বেষ্টন,ପରିବାର ଦ୍ଵାରା ପରିବେଷ୍ଟିତ,ਕੁਣਬੇ ਵਾਲੇਯਾਂ ਨੂਂ ਇਕ ਵਿਚ ਸਮੇੱਟੇ ਰਖਣਾ,পরিখা অর্থাত জলাদি দ্বারা বেষ্টন,परिवार वाला के एक मँ समेटे रखनाइ
2994,,विधुरम्,----,बड़ा वियोग,----,দুরবস্থা,ପରିବାରରୁ ଅଲଗା ରହିବା,ਵੱਢਾ ਬਿਛੜਾਵਾ,দুরবস্থা,बड़ा वियोग
2995,,अभिप्रायः,----,अभिप्राय,----,অভিপ্রায়,ଅଭିପ୍ରାୟ,ਮਤਲਬ ,অভিপ্রায়,अभिप्राय
2996,,संक्षेपणम्,----,अविस्तार,----,সংক্ষেপ করা,ସଂକ୍ଷେପ,ਸੰਖੇਪ,সংক্ষেপ করা,अविस्तार
2997,,विरोधनम्,----,विरोध,----,বিরোধ,ବିରୋଧ କରିବା,ਖਿਲਾਫਤ ,বিরোধ,विरोध
2998,,परिसर्या,----,चौतरफा फैलाव,----,ভূমিতে সর্বতোভাবে গমন করা,ସବୁଆଡ଼େ ଗମନ,ਚੌਤਰਫਾ ਫੈਲਾਵ,ভূমিতে সর্বতোভাবে গমন করা,चौतरफा फैलाव
2999,,स्थितिः,----,बैठना,----,উপবেশন বা বসা,ସ୍ଥିତି,ਬੈਠਣਾ,উপবেশন বা বসা,बैठनाइ
3000,,विस्तारः,----,विस्तार,----,বিস্তার,ବିସ୍ତାର,ਬਢਾਵਾ,বিস্তার,विस्तार
3001,,व्यासः,----,विस्तार,----,বিস্তার,ବ୍ୟାସ,ਬਢਾਵਾ,বিস্তার,विस्तार
3002,,संवाहनम्,----,शरीर दबाना,----,পাত্রাদি মর্দন করা,ଶରୀରମର୍ଦନ,ਗਾਤ ਦਬਾਣਾ,পাত্রাদি মর্দন করা,शरीर दबानाइ
3003,,विनाशः,----,विनाश,----,অদর্শন,ବିନାଶ,ਵਿਨਾਸ਼,অদর্শন,विनाश
3004,,परिचयः,----,परिचय,----,পরিচয়,ପରିଚୟ,ਜਾਣ-ਪਛਾਣ ,পরিচয়,परिचय
3005,,प्रसरः,----,घाव का फैलना,----,বিস্তীর্ণ হওয়া,ବ୍ରଣ ଆଦିର ବିସ୍ତାର, ਘਾਵ ਦਾ ਫੈਲਣਾ,বিস্তীর্ণ হওয়া,घावक फैलनाइ
3006,,नीवाकः,----,धन-धान्यादि में समाज के आदराधिक्य,----,বহুমূল্যহেতু ধান্যাদির আদরাতিশয়,ଧାନ ଆଦିକୁ ଏକତ୍ରିତ କରିବା,ਧਨ-ਧਾੰਨ ਆਦਿ ਵਿਚ ਸਮਾਜ ਦੇ ਆਦਰਾਧਿਕ ,বহুমূল্যহেতু ধান্যাদির আদরাতিশয়,धन-धान्यादि मँ समाजक आदराधिक्य
3007,,सन्निधिः,----,नजदीकी,----,সন্নিধান,ସମୀପରେ ରଖିବା,ਨਜਦੀਕੀ,সন্নিধান,नजदीकी
3008,,लवः,----,धान्य आदि काटना,----,ধান্যাদির ছেদন,କୁଶ-ଧାନାଦିକୁ କାଟିବା,ਧਾੰਨ ਆਦਿ ਕੱਟਣਾ,ধান্যাদির ছেদন,धान्य आदि कटनाइ
3009,,पवनम्,----,धान्य आदि को साफ करना,----,ধান্যাদির পরিষ্কার করা,ଧାନ ଆଦିକୁ ସଫା କରିବା,ਧਾੰਨ ਆਦਿ ਸਾਫ ਕਰਣਾ,ধান্যাদির পরিষ্কার করা,धान्य आदि के साफ केनाइ
3010,,अवसरः,----,प्रसंग,----,অবসর,ପ୍ରସଙ୍ଗ, ਜ਼ਿਕ੍ਰ,অবসর,प्रसंग
3011,,त्रसरः,----,जुलाहे के सूत लपेटने के भेदविशेष,----,সূত্রবেষ্টন,ତନ୍ତୀର ସୁତାବେଷ୍ଟନ କ୍ରିୟା,ਜੁਲਾਹੇ ਦੇ ਸੂਤ ਲਪੇੱਟਣ ਦੇ ਭੇਦਵਿਸ਼ੇਸ਼ ,সূত্রবেষ্টন,जुलाहाक सूत लपेटबाक भेदविशेष
3012,,प्रजनः,----,गर्भ धारण करना,----,গাভীর প্রথম গর্ভধারণ,ପ୍ରଥମେ ଗର୍ଭଧାରଣ କରିବା,ਗਰਭ ਧਾਰਨ ਕਰਨਾ ,গাভীর প্রথম গর্ভধারণ,गर्भ धारण केनाइ
3013,,प्रणयः,----,प्रेम,----,ভালোবাসা,ପ୍ରେମ, ਪਿਯਾਰ ,ভালোবাসা,प्रेम
3014,,धीः,----,बुद्धिसामर्थ्य,----,বুদ্ধিসামর্থ্য,ବୁଦ୍ଧିସାମର୍ଥ୍ୟ,ਬੁੱਧਿਸਾਮਰ੍ਥ,বুদ্ধিসামর্থ্য,बुद्धिसामर्थ्य
3015,,संक्रमः,----,दुर्गम मार्ग,----,সাঁকো বা সেতু,ଦୁର୍ଗପ୍ରବେଶ କରିବା ବା ମାର୍ଗ,ਦੁਰਗਮ ਮਾਰਗ ,সাঁকো বা সেতু,दुर्गम मार्ग
3016,,प्रत्युत्क्रमः,----,युद्ध के लिए अतिशय उद्योग,----,প্রকৃষ্ট যুদ্ধকার্যারম্ভ,କାର୍ଯ୍ୟାରମ୍ଭରେ ପ୍ରଥମ ପ୍ରୟୋଗ,ਯੁੱਧ ਲਯੀ ਅਤਿਸ਼੍ਯ ਉਪਕ੍ਰਮ ,প্রকৃষ্ট যুদ্ধকার্যারম্ভ,युद्धक लेल  अतिशय उद्योग
3017,,प्रक्रमः,----,प्रथम आरम्भ,----,সাধারণ আরম্ভ,ଆରମ୍ଭମାତ୍ର,ਪਹਿਲੀ ਸ਼ੁਰੁਆਤ ,সাধারণ আরম্ভ,प्रथम आरम्भ
3018,,आरम्भः,----,आरम्भमात्र,----,আরম্ভ,ଆରମ୍ଭ,ਸ਼ੁਰੁਆਤ ਮਾੱਤਰ,আরম্ভ,आरम्भमात्र
3019,,सम्भ्रमः,----,जल्दबाजी,----,ত্বরা বা তারাতাড়ি,ଶୀଘ୍ରତା,ਜਲਦਬਾਜੀ,ত্বরা বা তারাতাড়ি,जल्दबाजी
3020,,प्रतिबन्धः,----,प्रतिघात,----,কাজে বাধা,ପ୍ରତିବନ୍ଧ/ରୋଧ,ਉਲੱਟਵਾਰ ,কাজে বাধা,प्रतिघात
3021,,अवनायः,----,नीचे गिराना,----,নীচে নেওয়া,ଅଧୋନୟନ, ਥੱਲੇ ਗਿਰਾਣਾ,নীচে নেওয়া,नीचा गिरैनाइ
3022,,उपलम्भः,----,‍साक्षात्कार,----,ধারাবাহিক জ্ঞান,ଅନୁଭଵ,ਮੁਲਾਕਾਤ,ধারাবাহিক জ্ঞান,‍साक्षात्कार
3023,,समालम्भः,----,कुमकुम आदि का लेपन,----,গাত্রবিলেপন,କୁଙ୍କୁମାଦି ଲେପନ,ਕੁਮਕੁਮ ਆਦਿ ਦ ਲੇਪਣ,গাত্রবিলেপন,कुमकुम आदिक लेपन
3024,,विप्रलम्भः,----,दो प्रेमियों का वियोग,----,বিচ্ছেদ,ଦୁଇ ପ୍ରେମୀଙ୍କ ବିଯୋଗ,ਪ੍ਰੇਮਿਯਾੱ ਦਾ ਬਿਛੜਾਵ,বিচ্ছেদ,दू प्रेमिक वियोग
3025,,विलम्भः,----,अतिशय दान,----,অতি দান,ଅତିଦାନ,ਵੱਧ ਦਾਨ,অতি দান,अतिशय दान
3026,,विश्रावः,----,अतिशय प्रसिद्धि,----,অতিশয় খ্যাতি,ଅତିପ୍ରସିଦ୍ଧି,ਵੱਧ ਪ੍ਰਸਿੱਧਿ,অতিশয় খ্যাতি,अतिशय प्रसिद्धि
3027,,अवेक्षा,----,वस्तुओं की देख-भाल,----,রক্ষার্থ নিযোগ,ବସ୍ତୁକୁ ଦେଖା-ରେଖା କରିବା,ਵਸਤਾਂ ਦੀ ਦੇਖਭਾਲ,রক্ষার্থ নিযোগ,वस्तुक देख-भाल
3028,,पाठः,----,पढ़ना,----,পড়া,ପଢ଼ିବା,ਪਢਨਾ,পড়া,पढ़नाइ
3029,,समुन्दनम्,----,नरम हो जाना,----,আর্দ্রীভাব,ଆର୍ଦ୍ର ହେବା,ਨਰਮ ਪੜਣਾ,আর্দ্রীভাব,नरम भऽ गेनाइ
3030,,आस्रवः,----,क्लेश,----,ক্লেশ,ଦୁଃଖ,ਕਲੇਸ਼ ,ক্লেশ,क्लेश
3031,,मेलकः,----,मेल-मिलाप,----,মিলন,ସଙ୍ଗମ,ਮੇਲ-ਮਿਲਾਪ,মিলন,मेल-मिलाप
3032,,संवीक्षणम्,----,‍किसी मतलब से वस्तुओं की छान-बीन,----,অন্বেষণ করা বা খোঁজা,ଖୋଜିବା,ਕਿਸੇ ਮਤਲਬ ਤੋਂ ਚੀਜਾਂ ਦੀ ਛਾਨਬੀਨ ,অন্বেষণ করা বা খোঁজা,‍कुनू मतलब सँ वस्तुक छान-बीन
3033,,परिरम्भः,----,आलिङ्गन,----,আলিঙ্গন,ଆଲିଙ୍ଗନ କରିବା,ਚਿਪਕਣਾ,আলিঙ্গন,आलिङ्गन
3034,,आलोकनम्,----,देखना,----,দেখা,ଦେଖିବା,ਵੇੱਖਣਾ ,দেখা,देखनाइ
3035,,प्रत्याख्यानम्,----,निराकरण,----,খন্ডন করা,ନିରାକରଣ,ਨਿਰਾਕਰਣ,খন্ডন করা,निराकरण
3036,,उपशायः,----,पहरा देनेवालों का बारी-बारी सोना,----,পর্যায়ক্রমে শয়ন,ପ୍ରହରୀଙ୍କ କ୍ରମାନୁସାରେ ଶୋଇବା,ਪਹਰਾ ਦੇਣ ਵਾਲੇਯਾਂ ਦਾ ਬਾਰੀ-ਵਾਰੀ ਸੋਣਾ,পর্যায়ক্রমে শয়ন,पहरा देबे वालाक बारी-बारी सँ सूतनाइ
3037,,अर्तनम्,----,घिनाना,----,ঘৃণা,ଘୃଣା,ਘਿਨਾਣਾ,ঘৃণা,घिनाना
3038,,विपर्यासः,----,उलटा-पुलटा,----,বৈপরীত্য,ଓଲଟା/ବ୍ୟତିକ୍ରମ,ਉਲਟਾ-ਪੁਲਟਾ ,বৈপরীত্য,उलटा-पुलटा
3039,,अतिक्रमः,----,अतिक्रम,----,অতিক্রম,ଅତିକ୍ରମ,ਅਤਿਕਰਮ,অতিক্রম,अतिक्रम
3040,,प्रतिशासनम्,----,‍सिपाही आदि को बुलाकर कहीं भेजना,----,ডেকে পাঠানো,ଭୃତ୍ୟାଦିକୁ ଡାକି କାମ ପାଇଁ ପଠାଇବା,ਸਿਪਾਹੀ ਆਦਿ ਨੂਂ ਬੁਲਾ ਕੇ ਕਿਵੇਂ ਭੇਜਣਾ,ডেকে পাঠানো,‍सिपाही आदि के बजाकर कत्तऽ भेजनाइ
3041,,संस्तावः,----,यज्ञ में जहाँ बैठकर ब्राह्मण स्तुति करते है,----,যজ্ঞে ব্রাহ্মণগণের স্তুতিস্থান,ଯଜ୍ଞରେ ବ୍ରାହ୍ମଣର ସ୍ତୁତିପାଠସ୍ଥାନ,ਯੱਜ ਵਿਚ ਜਿੱਥੇ ਬੈਠ ਕੇ ਬ੍ਰਾਹਮਣ ਖਾਣਾ ਖਾੱਦੇ ਹਨ ,যজ্ঞে ব্রাহ্মণগণের স্তুতিস্থান,यज्ञ मँ जत्तऽ बैसके ब्राह्मण स्तुति अरैत छथि
3042,,स्तम्बघ्नः,----,जिससे घास छीली या काटी जाती है वह खुरपा-हँसुआ,----,খুরপি,ଘାସାଦି କାଟିବା ଅସ୍ତ୍ର/ଦାଆ,ਜਿਸ ਤੋਂ ਘਾਸ ਛੀੱਲੀ ਜਾਂ ਕਾੱਟੀ ਜਾੱਦੀ ਹੈ- ਉਹ ਖੁਰਪਾ-ਹੰਸੁਆ ,খুরপি,जकरा सँ घास छीलल आ काटल जाइत अछि ऊ खुरपा-हँसुआ
3043,,आविधः,----,जिससे लकड़ी आदि छेदी जाती है वह बर्मा,----,বেধযন্ত্র বা তুরপুন,କାଠଛେଦନ ଅସ୍ତ୍ର,ਜਿਸ ਤੋਂ ਲਕੜੀ ਆਦਿ ਛੇੱਦੀ ਜਾੱਦੀ ਹੈ,বেধযন্ত্র বা তুরপুন,जकरा सँ लकड़ी आदि छेदल जाइत अछि ऊ बर्मा
3044,,निघः,----,जिसकी जड़ और ऊपरी भाग एक सा ऊँचा और चौड़ा हो,----,দৈর্ঘ্যপ্রস্থে সমান কাষ্ঠাদি,ଚାରିପଟୁ ସମାନ ଭାବେ ଲାଗିଥିନା ଗଛ ଆଦି,ਜਿਸਦੀ ਜਢ ਤੇ ਓਪਰਲਾ ਭਾਗ ਇਕਸਾਰ ਉੱਚਾ ਤੇ ਨੀੱਚਾ ਹੋਵੇ,দৈর্ঘ্যপ্রস্থে সমান কাষ্ঠাদি,जकर जड़ आर ऊपरी भाग एक सँ ऊँचा आर चौड़ा हुए
